ANYO_PROCESO;CODIGO_CARRERA;NOMBRE_CARRERA;NOMBRE_UNIVERSIDAD;AREA_CONOCIMIENTO_SIES;VACANTES_REG;NUM_SELEC_REG;COMPLETA_VACANTES_REG;PROM_OBLIGATORIAS_ULTIMO_SELEC;PROM_OBLIGATORIAS_SD;PROM_OBLIGATORIAS_MIN;PROM_OBLIGATORIAS_P10;PROM_OBLIGATORIAS_P25;PROM_OBLIGATORIAS_PROM;PROM_OBLIGATORIAS_MED;PROM_OBLIGATORIAS_P75;PROM_OBLIGATORIAS_P90;PROM_OBLIGATORIAS_MAX
2024;49203;KINESIOLOGÍA;UNIVERSIDAD AUTONOMA DE CHILE;SALUD;75;100;1;593.5;56.26;548.5;594.4;621.25;659.72;646.5;693.75;736.5;815
2024;49204;MEDICINA;UNIVERSIDAD AUTONOMA DE CHILE;SALUD;55;70;1;890.5;25.1;851;875.5;885.5;904.64;902.25;926;936.9;962.5
2024;49205;OBSTETRICIA Y PUERICULTURA;UNIVERSIDAD AUTONOMA DE CHILE;SALUD;80;95;1;682;43.73;618;642.2;672;704.43;706.5;737;764.3;811
2024;49206;QUÍMICA Y FARMACIA;UNIVERSIDAD AUTONOMA DE CHILE;SALUD;80;110;1;639.5;59.75;561;615.35;639;683.96;677.75;727.5;756.05;858
2024;49207;TERAPIA OCUPACIONAL;UNIVERSIDAD AUTONOMA DE CHILE;SALUD;70;90;1;591;51.51;484.5;526.85;559.62;598.39;599.75;633.25;666.1;707
2024;49208;INGENIERÍA EN CONSTRUCCIÓN;UNIVERSIDAD AUTONOMA DE CHILE;TECNOLOGÍA;45;50;1;551.5;66.8;369;486.35;521.38;564.28;574.5;605;631.25;774
2024;49209;INGENIERÍA EN CONTROL DE GESTIÓN;UNIVERSIDAD AUTONOMA DE CHILE;ADMINISTRACIÓN Y COMERCIO;30;55;1;524.5;71.23;466;485.7;520.25;574.32;563;635.5;672.6;743.5
2024;49210;INGENIERÍA COMERCIAL;UNIVERSIDAD AUTONOMA DE CHILE;ADMINISTRACIÓN Y COMERCIO;80;120;1;558;62.46;460;511.15;546.38;586.44;579.5;624;673.75;785
2024;49211;DERECHO;UNIVERSIDAD AUTONOMA DE CHILE;DERECHO;105;130;1;646.5;63.99;486.5;554.2;602;641.05;643.25;681;715.25;865
2024;49212;PSICOLOGÍA;UNIVERSIDAD AUTONOMA DE CHILE;CIENCIAS SOCIALES;110;130;1;677;65.55;488;572.8;615.12;658.8;656.75;704.88;746.5;811.5
2024;49213;TRABAJO SOCIAL;UNIVERSIDAD AUTONOMA DE CHILE;CIENCIAS SOCIALES;50;70;1;521.5;51.43;468.5;506.35;544.88;579.85;588.75;609.5;640.65;695.5
2024;49214;PEDAGOGÍA EN EDUCACIÓN BÁSICA;UNIVERSIDAD AUTONOMA DE CHILE;EDUCACIÓN;35;45;1;504.5;65.71;451.5;505.1;554;589.8;584.5;619;671.9;781
2024;49215;PEDAGOGÍA EN EDUCACIÓN FÍSICA;UNIVERSIDAD AUTONOMA DE CHILE;EDUCACIÓN;35;50;1;506.5;61.97;485;506.95;546.5;595.09;596;623.25;683.9;716
2024;49216;PEDAGOGÍA EN EDUCACIÓN PARVULARIA;UNIVERSIDAD AUTONOMA DE CHILE;EDUCACIÓN;50;65;1;617.5;63.74;398;470.2;513;548.44;543;590.5;630.2;711.5
2024;49217;PEDAGOGÍA EN HISTORIA, GEOGRAFÍA Y CIENCIAS SOCIALES;UNIVERSIDAD AUTONOMA DE CHILE;EDUCACIÓN;35;50;1;549;68.48;499.5;526.85;543.75;596.07;579;629;678.15;808
2024;49218;PEDAGOGÍA EN INGLÉS;UNIVERSIDAD AUTONOMA DE CHILE;EDUCACIÓN;35;45;1;579;60.83;471.5;515.6;556.5;600.08;597.5;631.5;677.3;774
2024;49219;PEDAGOGÍA EN LENGUA CASTELLANA Y COMUNICACIÓN;UNIVERSIDAD AUTONOMA DE CHILE;EDUCACIÓN;35;50;1;532;52.61;441.5;511.95;542.75;573.74;578.75;595.88;620.15;736
2024;49220;INGENIERÍA CIVIL INDUSTRIAL;UNIVERSIDAD AUTONOMA DE CHILE;TECNOLOGÍA;40;45;1;617.5;63.7;499.5;543.7;583.5;622.13;615.5;660.5;701.7;766.5
2024;49222;INGENIERÍA CIVIL INFORMÁTICA;UNIVERSIDAD AUTONOMA DE CHILE;TECNOLOGÍA;55;75;1;481.5;80.74;465;528;583.25;628.61;625;679;742;826
2024;49223;LICENCIATURA EN ARTES VISUALES;UNIVERSIDAD AUTONOMA DE CHILE;ARTE Y ARQUITECTURA;35;45;1;505.5;67.25;480;524;543.5;602.87;595;651;699.6;752
2024;49224;PEDAGOGÍA EN EDUCACIÓN DIFERENCIAL;UNIVERSIDAD AUTONOMA DE CHILE;EDUCACIÓN;30;50;1;482;57.37;443;516.7;540.38;578.92;570;623.38;644.9;722.5
2024;49225;ADMINISTRACIÓN PÚBLICA;UNIVERSIDAD AUTONOMA DE CHILE;CIENCIAS SOCIALES;40;65;1;555;65.25;462;484.3;530;575.18;570.5;619.5;647.1;730
2024;49229;PERIODISMO;UNIVERSIDAD AUTONOMA DE CHILE;CIENCIAS SOCIALES;35;60;1;490.5;71.19;471.5;499.3;522.25;580.57;569.5;636.62;675.85;753.5
2024;49231;ARQUITECTURA;UNIVERSIDAD AUTONOMA DE CHILE;ARTE Y ARQUITECTURA;45;65;1;654;63.82;505.5;550.5;576;626.15;627.5;669;695.4;831.5
2024;49301;ENFERMERÍA;UNIVERSIDAD AUTONOMA DE CHILE;SALUD;100;120;1;586.5;52.54;545;599.6;627.38;664.17;659.25;695.62;738.4;800.5
2024;49302;FONOAUDIOLOGÍA;UNIVERSIDAD AUTONOMA DE CHILE;SALUD;30;50;1;462.5;50.65;462.5;480.25;524;549.99;547.25;587.38;603.8;673.5
2024;49303;KINESIOLOGÍA;UNIVERSIDAD AUTONOMA DE CHILE;SALUD;50;66;1;577.5;49.99;552.5;589.5;609.25;644.64;644;671.75;706.5;792.5
2024;49304;NUTRICIÓN Y DIETÉTICA;UNIVERSIDAD AUTONOMA DE CHILE;SALUD;80;110;1;543.5;57.75;463.5;517.3;557;593.2;592.25;627;676.5;789.5
2024;49305;ODONTOLOGÍA;UNIVERSIDAD AUTONOMA DE CHILE;SALUD;45;61;1;551.5;66.66;551.5;620;643.5;688.04;670.5;721.5;757.5;926
2024;49306;QUÍMICA Y FARMACIA;UNIVERSIDAD AUTONOMA DE CHILE;SALUD;85;105;1;579;69.3;565;632.8;679;719.14;712;757;815.7;896.5
2024;49307;TERAPIA OCUPACIONAL;UNIVERSIDAD AUTONOMA DE CHILE;SALUD;65;85;1;613;63.01;466;501.6;540;580.76;576;619;665.3;757
2024;49308;ARQUITECTURA;UNIVERSIDAD AUTONOMA DE CHILE;ARTE Y ARQUITECTURA;50;65;1;636;61.33;522.5;592.4;625.5;665.44;665;711;728.1;841.5
2024;49309;INGENIERÍA EN CONSTRUCCIÓN;UNIVERSIDAD AUTONOMA DE CHILE;TECNOLOGÍA;40;45;1;531;62.24;464;507.4;539;583.18;586.5;619;637.8;827.5
2024;49310;INGENIERÍA EN CONTROL DE GESTIÓN;UNIVERSIDAD AUTONOMA DE CHILE;ADMINISTRACIÓN Y COMERCIO;30;45;1;644;88.99;475.5;521;555.5;624.01;613.5;666;737;871.5
2024;49311;INGENIERÍA COMERCIAL;UNIVERSIDAD AUTONOMA DE CHILE;ADMINISTRACIÓN Y COMERCIO;60;95;1;462.5;86.3;458;495.7;530;594.85;580.5;645.25;689.9;899.5
2024;49313;DERECHO;UNIVERSIDAD AUTONOMA DE CHILE;DERECHO;110;130;1;551.5;70.93;480;542.8;576.88;625.01;625.75;663.88;710.8;866
2024;49314;PSICOLOGÍA;UNIVERSIDAD AUTONOMA DE CHILE;CIENCIAS SOCIALES;105;120;1;570;67.97;460;553.9;589.62;638.1;639.25;679.25;721.7;858
2024;49316;TRABAJO SOCIAL;UNIVERSIDAD AUTONOMA DE CHILE;CIENCIAS SOCIALES;40;55;1;577;55.29;470;506.5;533.25;570.35;564;600.75;628.4;776.5
2024;49317;PEDAGOGÍA EN EDUCACIÓN BÁSICA;UNIVERSIDAD AUTONOMA DE CHILE;EDUCACIÓN;30;40;1;530.5;63.15;423;504.3;539.38;569.16;565.75;596.5;658;702
2024;49318;PEDAGOGÍA EN EDUCACIÓN FÍSICA;UNIVERSIDAD AUTONOMA DE CHILE;EDUCACIÓN;30;40;1;540;62.35;461.5;527.85;555.12;598.62;600.75;642.38;668.7;739.5
2024;49319;PEDAGOGÍA EN EDUCACIÓN PARVULARIA;UNIVERSIDAD AUTONOMA DE CHILE;EDUCACIÓN;30;50;1;567;54.66;420.5;504.25;523.62;558.35;550;591.88;626.1;731
2024;49320;PEDAGOGÍA EN INGLÉS;UNIVERSIDAD AUTONOMA DE CHILE;EDUCACIÓN;30;45;1;519;73.94;489;519.6;556;601.24;597.5;630.5;674.5;877
2024;49321;INGENIERÍA CIVIL INDUSTRIAL;UNIVERSIDAD AUTONOMA DE CHILE;TECNOLOGÍA;40;45;1;627.5;98.84;459.5;539.7;572;640.58;620.5;681;797.3;887
2024;49327;PEDAGOGÍA EN EDUCACIÓN DIFERENCIAL;UNIVERSIDAD AUTONOMA DE CHILE;EDUCACIÓN;30;50;1;512;52.38;442;519.45;545.5;569.75;562.25;598;626.95;740.5
2024;49328;INGENIERÍA EN ADMINISTRACIÓN;UNIVERSIDAD AUTONOMA DE CHILE;ADMINISTRACIÓN Y COMERCIO;30;50;1;529;76.5;459;489.1;525.62;581.79;566.25;621.88;711.3;739.5
2024;49330;INGENIERÍA CIVIL INFORMÁTICA;UNIVERSIDAD AUTONOMA DE CHILE;TECNOLOGÍA;40;45;1;612.5;74.31;548.5;572.2;595;652.99;647.5;685.5;784.9;824
2024;49332;PERIODISMO;UNIVERSIDAD AUTONOMA DE CHILE;CIENCIAS SOCIALES;30;50;1;478;54.25;458.5;481.95;502;544.88;541.25;573.25;607.85;712.5
2024;50101;ARQUITECTURA;UNIVERSIDAD SAN SEBASTIAN;ARTE Y ARQUITECTURA;80;127;1;538.5;76.45;461.5;536.9;574.75;628.15;619.5;676.25;724.1;885.5
2024;50102;DERECHO;UNIVERSIDAD SAN SEBASTIAN;DERECHO;260;286;1;526.5;75.66;461.5;502;540.12;597.28;591;646.25;701.25;814.5
2024;50104;INGENIERÍA CIVIL;UNIVERSIDAD SAN SEBASTIAN;TECNOLOGÍA;60;28;0;555.5;94.5;459.5;489.65;539;600.59;577.5;665.62;741.5;781
2024;50105;INGENIERÍA CIVIL EN MINAS;UNIVERSIDAD SAN SEBASTIAN;TECNOLOGÍA;65;95;1;476.5;75.66;463.5;487.2;535.75;590.99;585.5;635.5;687.3;793
2024;50106;INGENIERÍA CIVIL INDUSTRIAL;UNIVERSIDAD SAN SEBASTIAN;TECNOLOGÍA;90;90;1;569;97.92;470;540.65;570.88;645.89;630.25;711.62;777.65;878.5
2024;50107;INGENIERÍA CIVIL INFORMÁTICA;UNIVERSIDAD SAN SEBASTIAN;TECNOLOGÍA;80;90;1;543.5;98.15;460;501.7;549.12;623.11;625.75;687.88;770.9;932
2024;50108;INGENIERÍA COMERCIAL;UNIVERSIDAD SAN SEBASTIAN;ADMINISTRACIÓN Y COMERCIO;110;111;1;515;86.17;460.5;501;523.5;590.2;565.5;640;723.5;826
2024;50110;ODONTOLOGÍA;UNIVERSIDAD SAN SEBASTIAN;SALUD;170;240;1;559;84.9;493;579;619.12;680.2;675;739.25;794.15;904.5
2024;50112;PEDAGOGÍA EN EDUCACIÓN DIFERENCIAL;UNIVERSIDAD SAN SEBASTIAN;EDUCACIÓN;60;66;1;556;58.29;503;511;539.25;573.33;557.5;598.38;642.25;849
2024;50115;PEDAGOGÍA EN INGLÉS;UNIVERSIDAD SAN SEBASTIAN;EDUCACIÓN;60;45;0;663.5;47.64;502;530.7;550.5;588.41;581.5;630;659.1;665.5
2024;50116;LICENCIATURA EN HISTORIA;UNIVERSIDAD SAN SEBASTIAN;CIENCIAS SOCIALES;30;6;0;473;48.59;473;475.5;488.88;530.08;532.5;566.38;582.25;590.5
2024;50118;TRABAJO SOCIAL;UNIVERSIDAD SAN SEBASTIAN;CIENCIAS SOCIALES;60;63;1;498;53.14;443;477.7;498.5;534.6;523.5;568.75;605.3;705.5
2024;50119;BACHILLERATO EN CIENCIAS DE LA SALUD;UNIVERSIDAD SAN SEBASTIAN;SALUD;100;165;1;619;74.85;592.5;677.4;721.5;779.18;791.5;831.5;870.5;937.5
2024;50121;ENFERMERÍA;UNIVERSIDAD SAN SEBASTIAN;SALUD;220;302;1;488;74.6;459.5;536.05;574;624.3;616;669;723.4;893
2024;50122;FONOAUDIOLOGÍA;UNIVERSIDAD SAN SEBASTIAN;SALUD;60;99;1;481;55.96;459.5;477.8;501.25;544.42;536.5;574.75;621.3;687.5
2024;50124;KINESIOLOGÍA;UNIVERSIDAD SAN SEBASTIAN;SALUD;110;145;1;715;73.75;463.5;537.2;564;621.35;622.5;655.5;716.6;889
2024;50125;MEDICINA;UNIVERSIDAD SAN SEBASTIAN;SALUD;110;118;1;866.5;27.16;833.5;863.2;877;896.27;896.5;911.38;931.65;993.5
2024;50126;NUTRICIÓN Y DIETÉTICA;UNIVERSIDAD SAN SEBASTIAN;SALUD;95;120;1;478.5;63.57;461.5;491.7;523;569.3;558.25;607.5;657.15;797.5
2024;50127;OBSTETRICIA;UNIVERSIDAD SAN SEBASTIAN;SALUD;100;123;1;578;58.66;578;626.7;649.5;692.22;689.5;721.75;765.4;859.5
2024;50128;PSICOLOGÍA;UNIVERSIDAD SAN SEBASTIAN;CIENCIAS SOCIALES;220;288;1;571.5;70.29;510;564.05;600.88;653.2;646.75;701.12;743.35;881
2024;50129;QUÍMICA Y FARMACIA;UNIVERSIDAD SAN SEBASTIAN;SALUD;125;135;1;822.5;65.01;592.5;649.2;691.5;735.14;730;778;820.7;889
2024;50130;TECNOLOGÍA MÉDICA;UNIVERSIDAD SAN SEBASTIAN;SALUD;170;225;1;695.5;74.6;475.5;543.5;591;641.38;636;696;743.1;856
2024;50131;TERAPIA OCUPACIONAL;UNIVERSIDAD SAN SEBASTIAN;SALUD;115;146;1;487;71.87;463;492.5;520.62;570.61;556.25;606.88;670.5;809
2024;50132;ADMINISTRACIÓN PÚBLICA;UNIVERSIDAD SAN SEBASTIAN;CIENCIAS SOCIALES;60;58;0;516.5;81.71;458.5;504.4;527.5;590.99;582;645.38;689.2;815
2024;50133;MEDICINA VETERINARIA;UNIVERSIDAD SAN SEBASTIAN;AGROPECUARIA;150;175;1;591;70.37;495.5;556;601.25;646.43;643;684.75;736.4;867
2024;50135;ANIMACIÓN DIGITAL;UNIVERSIDAD SAN SEBASTIAN;ARTE Y ARQUITECTURA;50;73;1;609.5;90.53;501.5;565.5;603.5;667.32;662;729.5;784;930.5
2024;50137;BACHILLERATO EN HUMANIDADES Y CIENCIAS SOCIALES;UNIVERSIDAD SAN SEBASTIAN;HUMANIDADES;50;20;0;520.5;60.66;480.5;517.8;543.38;571.48;563.25;586.75;625.1;757.5
2024;50138;LICENCIATURA EN FILOSOFÍA;UNIVERSIDAD SAN SEBASTIAN;HUMANIDADES;30;3;0;544.5;189.36;471;485.7;507.75;615;544.5;687;772.5;829.5
2024;50140;LICENCIATURA EN LITERATURA;UNIVERSIDAD SAN SEBASTIAN;HUMANIDADES;30;17;0;484;76.41;484;494.1;510;572.65;560.5;580;690.2;729.5
2024;50201;ARQUITECTURA;UNIVERSIDAD SAN SEBASTIAN;ARTE Y ARQUITECTURA;60;69;1;625;64.99;517;544.3;579;630.23;620;669;710.2;812
2024;50202;DERECHO;UNIVERSIDAD SAN SEBASTIAN;DERECHO;135;131;0;479.5;84.67;460.5;502;544;607.92;607;663.5;705.5;847.5
2024;50206;INGENIERÍA CIVIL INDUSTRIAL;UNIVERSIDAD SAN SEBASTIAN;TECNOLOGÍA;60;60;1;469.5;92.22;469.5;569.2;606.38;681.44;682;753.25;793.8;858.5
2024;50207;INGENIERÍA CIVIL INFORMÁTICA;UNIVERSIDAD SAN SEBASTIAN;TECNOLOGÍA;60;60;1;473;111.53;473;538.4;629.88;693;682.5;764.25;850.25;928.5
2024;50208;INGENIERÍA COMERCIAL;UNIVERSIDAD SAN SEBASTIAN;ADMINISTRACIÓN Y COMERCIO;70;90;1;499.5;98.41;470.5;510.55;549.12;619.91;603.5;682.5;777.6;902.5
2024;50210;ODONTOLOGÍA;UNIVERSIDAD SAN SEBASTIAN;SALUD;70;102;1;667;85.47;427;512.45;561.75;618.1;609.25;668.88;741.8;838.5
2024;50212;PEDAGOGÍA EN EDUCACIÓN DIFERENCIAL;UNIVERSIDAD SAN SEBASTIAN;EDUCACIÓN;40;20;0;513;69.06;454;483.9;503.5;550.12;533.75;583.25;640.45;721.5
2024;50215;PEDAGOGÍA EN INGLÉS;UNIVERSIDAD SAN SEBASTIAN;EDUCACIÓN;40;45;1;518;63.45;505;522.9;549;604.98;610;646;679.2;749
2024;50219;BACHILLERATO EN CIENCIAS DE LA SALUD;UNIVERSIDAD SAN SEBASTIAN;SALUD;60;80;1;616;82.88;497.5;628.95;690.88;741.28;750.75;807.12;840.65;902.5
2024;50221;ENFERMERÍA;UNIVERSIDAD SAN SEBASTIAN;SALUD;110;145;1;519;85.44;458;484.2;526;583;562.5;618;711.6;837.5
2024;50222;FONOAUDIOLOGÍA;UNIVERSIDAD SAN SEBASTIAN;SALUD;40;18;0;492.5;79.7;466;473.45;483.88;556.78;543.75;635.25;666.25;693.5
2024;50223;INGENIERÍA EN GESTIÓN DE EXPEDICIONES Y ECOTURISMO;UNIVERSIDAD SAN SEBASTIAN;ADMINISTRACIÓN Y COMERCIO;40;34;0;525;92.21;458.5;477.4;516;589.03;569.75;646;727.25;798
2024;50224;KINESIOLOGÍA;UNIVERSIDAD SAN SEBASTIAN;SALUD;70;83;1;542.5;82.12;477;523.2;561;614.1;606;642;713;868
2024;50225;MEDICINA;UNIVERSIDAD SAN SEBASTIAN;SALUD;80;104;1;832;37.13;800;816.3;829.88;859.47;855.5;882.5;909.9;967
2024;50226;NUTRICIÓN Y DIETÉTICA;UNIVERSIDAD SAN SEBASTIAN;SALUD;60;64;1;468;76.56;458;471.65;492.38;551.89;535.25;589.62;660.6;776.5
2024;50227;OBSTETRICIA;UNIVERSIDAD SAN SEBASTIAN;SALUD;100;125;1;527.5;86.84;428;533.9;574.5;632.8;624;677;741.9;898
2024;50228;PSICOLOGÍA;UNIVERSIDAD SAN SEBASTIAN;CIENCIAS SOCIALES;80;103;1;618.5;71.62;481.5;526.2;566;613.46;610;643.25;698.6;928.5
2024;50229;QUÍMICA Y FARMACIA;UNIVERSIDAD SAN SEBASTIAN;SALUD;60;72;1;602;78.97;485.5;589.55;622.75;677.81;677.75;727.25;790.95;850.5
2024;50230;TECNOLOGÍA MÉDICA;UNIVERSIDAD SAN SEBASTIAN;SALUD;70;91;1;542;84.37;465;498.5;542.5;599.32;591;640.5;734;850.5
2024;50231;TERAPIA OCUPACIONAL;UNIVERSIDAD SAN SEBASTIAN;SALUD;50;50;1;493.5;81.37;458;474.65;493.12;548.56;528.5;568.5;657.35;835.5
2024;50232;ADMINISTRACIÓN PÚBLICA;UNIVERSIDAD SAN SEBASTIAN;CIENCIAS SOCIALES;60;20;0;459.5;86.85;459.5;512.25;571.75;618;630.75;666.38;719.4;801.5
2024;50233;MEDICINA VETERINARIA;UNIVERSIDAD SAN SEBASTIAN;AGROPECUARIA;90;93;1;631;84.99;472;518.6;566;618.98;599.5;652;754.2;894.5
2024;50502;DERECHO;UNIVERSIDAD SAN SEBASTIAN;DERECHO;110;131;1;479.5;79.94;458;494;526.75;587.33;573.5;632.5;690;877
2024;50508;INGENIERÍA COMERCIAL;UNIVERSIDAD SAN SEBASTIAN;ADMINISTRACIÓN Y COMERCIO;80;94;1;540;94.26;471.5;491.55;524.5;596.27;581.5;650;727.4;849.5
2024;50510;ODONTOLOGÍA;UNIVERSIDAD SAN SEBASTIAN;SALUD;80;120;1;573;81.98;465.5;517.35;554.12;606.2;586.5;647.62;708.6;901
2024;50519;BACHILLERATO EN CIENCIAS DE LA SALUD;UNIVERSIDAD SAN SEBASTIAN;SALUD;50;75;1;512;106.92;475;527.6;606.25;675.17;667.5;759;824.1;908.5
2024;50521;ENFERMERÍA;UNIVERSIDAD SAN SEBASTIAN;SALUD;110;165;1;535.5;80.98;447;483.8;519.5;573.92;562;609;672.2;874
2024;50522;FONOAUDIOLOGÍA;UNIVERSIDAD SAN SEBASTIAN;SALUD;40;33;0;493;47;458.5;473;483.5;522.44;513.5;554.5;585;641.5
2024;50524;KINESIOLOGÍA;UNIVERSIDAD SAN SEBASTIAN;SALUD;65;91;1;494.5;74.26;463.5;506.5;547.75;597.09;590.5;645.75;683.5;790.5
2024;50525;MEDICINA;UNIVERSIDAD SAN SEBASTIAN;SALUD;60;81;1;824.5;31.03;806.5;831;846.5;868.84;866.5;889;906.5;973.5
2024;50526;NUTRICIÓN Y DIETÉTICA;UNIVERSIDAD SAN SEBASTIAN;SALUD;60;77;1;480.5;68.65;461.5;484.9;508.5;558.93;543;612;643.2;801.5
2024;50527;OBSTETRICIA;UNIVERSIDAD SAN SEBASTIAN;SALUD;70;93;1;493;78.04;461.5;517.7;557.5;616.4;617;664.5;712.5;858
2024;50528;PSICOLOGÍA;UNIVERSIDAD SAN SEBASTIAN;CIENCIAS SOCIALES;140;170;1;533.5;72.07;461;532.75;559.62;611.28;604.5;651.38;716;812
2024;50529;QUÍMICA Y FARMACIA;UNIVERSIDAD SAN SEBASTIAN;SALUD;50;68;1;706;89.09;485.5;553.25;573.88;647.01;631.75;699.12;766.5;908
2024;50530;TECNOLOGÍA MÉDICA;UNIVERSIDAD SAN SEBASTIAN;SALUD;60;83;1;610.5;74.56;471.5;544.2;574.25;619.95;612.5;659.5;712.2;872
2024;50531;TERAPIA OCUPACIONAL;UNIVERSIDAD SAN SEBASTIAN;SALUD;50;57;1;494;65.89;458;478.8;498;541.14;522.5;552.5;636.6;728.5
2024;50801;ARQUITECTURA;UNIVERSIDAD SAN SEBASTIAN;ARTE Y ARQUITECTURA;80;133;1;521;73.21;480.5;532.6;574.5;621.43;614;661;712.5;871.5
2024;50802;DERECHO;UNIVERSIDAD SAN SEBASTIAN;DERECHO;200;271;1;467;78.27;460;496;536.75;593.22;583.5;643.25;705.5;886.5
2024;50803;EDUCACIÓN PARVULARIA;UNIVERSIDAD SAN SEBASTIAN;EDUCACIÓN;40;36;0;561.5;67.28;420.5;445;510.12;539.31;539.25;574.12;598.25;761
2024;50804;INGENIERÍA CIVIL;UNIVERSIDAD SAN SEBASTIAN;TECNOLOGÍA;60;52;0;646.5;109.01;468;489.55;544.88;623.4;590.75;689.75;739.8;898
2024;50805;INGENIERÍA CIVIL EN MINAS;UNIVERSIDAD SAN SEBASTIAN;TECNOLOGÍA;65;95;1;551.5;78.46;464;511.2;555;609.74;603;657.25;720;887
2024;50806;INGENIERÍA CIVIL INDUSTRIAL;UNIVERSIDAD SAN SEBASTIAN;TECNOLOGÍA;70;70;1;517;96.99;499;548.3;603.75;677.39;677.75;738.5;802.6;917
2024;50807;INGENIERÍA CIVIL INFORMÁTICA;UNIVERSIDAD SAN SEBASTIAN;TECNOLOGÍA;120;210;1;582;90.18;461;517.6;551.38;619.7;608.25;668.5;738.4;895.5
2024;50808;INGENIERÍA COMERCIAL;UNIVERSIDAD SAN SEBASTIAN;ADMINISTRACIÓN Y COMERCIO;140;152;1;506.5;85.84;461;487.65;515.38;587.94;578.25;644.5;708.45;866.5
2024;50810;ODONTOLOGÍA;UNIVERSIDAD SAN SEBASTIAN;SALUD;200;320;1;595;63.67;512;573.5;606.38;650.87;644;691;727.5;886.5
2024;50811;PEDAGOGÍA EN EDUCACIÓN BÁSICA;UNIVERSIDAD SAN SEBASTIAN;EDUCACIÓN;40;27;0;590.5;67.55;468;509;551.75;584.61;571.5;600.5;668.5;774.5
2024;50812;PEDAGOGÍA EN EDUCACIÓN DIFERENCIAL;UNIVERSIDAD SAN SEBASTIAN;EDUCACIÓN;40;33;0;537.5;35.62;458;494.2;529.5;545.61;549.5;569;583.6;597
2024;50813;PEDAGOGÍA EN EDUCACIÓN FÍSICA;UNIVERSIDAD SAN SEBASTIAN;EDUCACIÓN;40;55;1;497;59.05;465.5;529.2;537.5;581.55;562.5;614.75;665.4;759
2024;50815;PEDAGOGÍA EN INGLÉS;UNIVERSIDAD SAN SEBASTIAN;EDUCACIÓN;40;35;0;606;55.46;532;536.8;549.75;593.6;576;629;676.9;722.5
2024;50816;LICENCIATURA EN HISTORIA;UNIVERSIDAD SAN SEBASTIAN;CIENCIAS SOCIALES;30;10;0;531.5;55.93;519;520.35;546;592.45;599.5;618.75;641.9;695
2024;50832;ADMINISTRACIÓN PÚBLICA;UNIVERSIDAD SAN SEBASTIAN;CIENCIAS SOCIALES;80;39;0;478.5;61.93;469.5;486.2;507.5;560.31;558.5;587.5;640.9;717.5
2024;50833;MEDICINA VETERINARIA;UNIVERSIDAD SAN SEBASTIAN;AGROPECUARIA;250;375;1;595;79.4;466;536.2;571.25;625.52;611;666.75;738.4;895.5
2024;50835;ANIMACIÓN DIGITAL;UNIVERSIDAD SAN SEBASTIAN;ARTE Y ARQUITECTURA;50;75;1;533;95.89;461.5;539;579.25;642.31;625;694.25;784.4;879
2024;50919;BACHILLERATO EN CIENCIAS DE LA SALUD;UNIVERSIDAD SAN SEBASTIAN;SALUD;150;250;1;720.5;89.73;524;626.8;673.12;742.49;740.5;818;856.2;937.5
2024;50920;BIOQUÍMICA;UNIVERSIDAD SAN SEBASTIAN;CIENCIAS BÁSICAS;60;90;1;560;101.58;467;533.7;588.75;664.66;645;742.5;802.25;920
2024;50921;ENFERMERÍA;UNIVERSIDAD SAN SEBASTIAN;SALUD;210;318;1;584.5;63.81;486.5;568.25;600.5;645.57;640.25;686.38;732.65;876
2024;50922;FONOAUDIOLOGÍA;UNIVERSIDAD SAN SEBASTIAN;SALUD;60;59;0;478;63.82;459.5;479;500;552.01;544.5;585.25;651.4;755.5
2024;50923;INGENIERÍA EN GESTIÓN DE EXPEDICIONES Y ECOTURISMO;UNIVERSIDAD SAN SEBASTIAN;ADMINISTRACIÓN Y COMERCIO;75;70;0;461.5;99.11;461.5;497.9;544.62;609.8;599.25;660.12;736.05;888
2024;50924;KINESIOLOGÍA;UNIVERSIDAD SAN SEBASTIAN;SALUD;150;213;1;592.5;61.87;436;514.4;541.5;588.69;585;629.5;668.1;793.5
2024;50925;MEDICINA;UNIVERSIDAD SAN SEBASTIAN;SALUD;110;147;1;925.5;21.63;871;900.8;911.5;926.2;925;939;953.7;995
2024;50926;NUTRICIÓN Y DIETÉTICA;UNIVERSIDAD SAN SEBASTIAN;SALUD;90;137;1;528.5;69.49;372.5;487.1;508;561.72;555;601.5;652.4;792.5
2024;50927;OBSTETRICIA;UNIVERSIDAD SAN SEBASTIAN;SALUD;120;144;1;677;57.83;596;630;651.62;697.99;692.5;734.5;773.5;877
2024;50928;PSICOLOGÍA;UNIVERSIDAD SAN SEBASTIAN;CIENCIAS SOCIALES;220;362;1;553.5;60.46;528;592.55;621.62;660.64;650.5;690;743.1;888.5
2024;50929;QUÍMICA Y FARMACIA;UNIVERSIDAD SAN SEBASTIAN;SALUD;130;150;1;666.5;70.3;586.5;651.45;685;738.3;744.75;782;831.55;918.5
2024;50930;TECNOLOGÍA MÉDICA;UNIVERSIDAD SAN SEBASTIAN;SALUD;160;240;1;549;86.66;464;521.35;564.88;629.79;621.25;680.62;751.65;932
