hotel,is_canceled,lead_time,arrival_date_year,arrival_date_month,arrival_date_week_number,arrival_date_day_of_month,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,country,distribution_channel,is_repeated_guest,previous_cancellations,adr
City Hotel,0,31,2016,May,19,2,1,2,2,0,0,AUS,TA/TO,0,0,126.9
City Hotel,0,31,2016,May,19,2,1,2,2,0,0,AUS,TA/TO,0,0,126.9
City Hotel,0,79,2016,April,18,30,2,3,2,0,0,PRT,TA/TO,0,0,105
City Hotel,0,95,2016,April,18,30,2,3,2,0,0,FRA,TA/TO,0,0,119.85
City Hotel,0,52,2016,May,19,4,0,1,2,0,0,FRA,TA/TO,0,0,140.4
City Hotel,0,19,2016,May,19,2,1,2,2,0,0,BOL,TA/TO,0,0,130
City Hotel,0,37,2016,April,18,30,2,3,2,0,0,DEU,TA/TO,0,0,96.3
City Hotel,0,61,2016,May,19,4,0,1,3,0,0,SWE,TA/TO,0,0,159.3
City Hotel,0,103,2016,May,19,1,2,2,2,0,1,DNK,TA/TO,0,0,99.45
City Hotel,0,28,2016,May,19,1,2,2,2,0,0,FRA,TA/TO,0,0,133.95
City Hotel,0,79,2016,May,19,2,1,2,2,0,0,BEL,Direct,0,0,116.1
City Hotel,0,21,2016,May,19,4,0,1,2,0,0,GBR,TA/TO,0,0,165
City Hotel,0,19,2016,May,19,2,1,2,2,0,0,BOL,TA/TO,0,0,130
City Hotel,0,112,2016,May,19,1,2,2,2,0,0,RUS,Direct,0,0,89.25
City Hotel,0,99,2016,April,18,27,2,6,2,0,0,NLD,TA/TO,0,0,80.75
City Hotel,0,19,2016,May,19,2,1,2,2,0,0,BOL,TA/TO,0,0,130
City Hotel,0,19,2016,May,19,2,1,2,1,0,0,BOL,TA/TO,0,0,120
City Hotel,0,105,2016,May,19,2,1,2,2,0,0,PRT,Direct,0,0,94.5
City Hotel,0,19,2016,May,19,2,1,2,2,0,0,BOL,TA/TO,0,0,130
City Hotel,0,99,2016,April,18,27,2,6,2,0,0,PRT,TA/TO,0,0,80.75
City Hotel,0,19,2016,May,19,2,1,2,1,0,0,BOL,TA/TO,0,0,120
City Hotel,0,3,2016,May,19,2,1,2,1,0,0,PRT,TA/TO,0,0,92.7
City Hotel,0,36,2016,May,19,1,2,2,2,0,0,DNK,TA/TO,0,0,116.1
City Hotel,0,3,2016,May,19,2,1,2,2,0,0,PRT,TA/TO,0,0,110.21
City Hotel,0,0,2016,May,19,2,1,2,2,0,0,BOL,TA/TO,0,0,0
City Hotel,0,19,2016,May,19,2,1,2,2,0,0,BOL,TA/TO,0,0,130
City Hotel,0,19,2016,May,19,2,1,2,2,0,0,BOL,TA/TO,0,0,130
City Hotel,0,19,2016,May,19,2,1,2,2,0,0,BOL,TA/TO,0,0,130
City Hotel,0,104,2016,May,19,3,0,2,2,0,0,TWN,TA/TO,0,0,105.3
City Hotel,0,2,2016,May,19,4,0,1,1,0,0,PRT,Corporate,0,0,95
City Hotel,0,2,2017,January,3,15,2,3,1,0,0,PRT,Corporate,1,0,79
City Hotel,0,5,2016,May,19,3,0,2,3,0,0,PRT,TA/TO,0,0,177
City Hotel,0,0,2016,May,19,4,0,1,1,0,0,PRT,Direct,0,0,99
City Hotel,0,0,2016,May,19,4,0,1,1,0,0,PRT,Corporate,0,0,89
City Hotel,0,1,2016,September,39,21,0,1,1,0,0,PRT,Corporate,1,0,110
City Hotel,0,0,2016,September,40,28,0,1,1,0,0,PRT,Corporate,1,0,110
City Hotel,0,2,2016,October,41,6,0,1,1,0,0,PRT,Corporate,1,0,110
City Hotel,0,8,2016,October,43,20,0,1,1,0,0,PRT,Corporate,1,0,89
City Hotel,0,1,2017,February,6,8,0,1,1,0,0,PRT,Corporate,1,0,80
City Hotel,0,36,2016,May,19,1,2,2,3,0,0,IRL,TA/TO,0,0,159.3
City Hotel,0,3,2016,May,19,2,1,2,2,0,0,GBR,Direct,0,0,152
City Hotel,0,94,2016,May,19,2,1,3,2,0,0,BEL,TA/TO,0,0,80.75
City Hotel,0,4,2016,May,19,4,0,2,2,2,0,FRA,TA/TO,0,0,230
City Hotel,0,77,2016,May,19,2,1,3,2,2,0,DEU,TA/TO,0,0,187.85
City Hotel,0,110,2016,May,19,1,2,3,2,0,0,ITA,TA/TO,0,0,109.25
City Hotel,0,110,2016,May,19,1,2,3,2,0,0,ITA,TA/TO,0,0,109.25
City Hotel,0,102,2016,May,19,3,0,3,2,0,0,IND,TA/TO,0,0,108.3
City Hotel,0,2,2016,May,19,5,0,1,1,0,0,PRT,TA/TO,0,0,156
City Hotel,0,88,2016,May,19,3,0,3,2,0,0,PRT,TA/TO,0,0,117
City Hotel,0,88,2016,May,19,3,0,3,2,0,0,PRT,TA/TO,0,0,117
City Hotel,0,83,2016,May,19,1,2,3,2,0,0,CHL,TA/TO,0,0,132.6
City Hotel,0,88,2016,May,19,3,0,3,2,0,0,PRT,TA/TO,0,0,117
City Hotel,0,88,2016,May,19,3,0,3,1,0,0,PRT,TA/TO,0,0,96
City Hotel,0,88,2016,May,19,3,0,3,3,0,0,PRT,TA/TO,0,0,138
City Hotel,0,100,2016,May,19,2,1,3,2,0,0,PRT,TA/TO,0,0,91.38
City Hotel,0,88,2016,May,19,3,0,3,2,0,0,PRT,TA/TO,0,0,117
City Hotel,0,88,2016,May,19,3,0,3,3,0,0,PRT,TA/TO,0,0,138
City Hotel,0,88,2016,May,19,3,0,3,1,0,0,PRT,TA/TO,0,0,96
City Hotel,0,88,2016,May,19,3,0,3,2,0,0,PRT,TA/TO,0,0,117
City Hotel,0,88,2016,May,19,3,0,3,2,0,0,PRT,TA/TO,0,0,117
City Hotel,0,88,2016,May,19,3,0,3,3,0,0,PRT,TA/TO,0,0,138
City Hotel,0,88,2016,May,19,3,0,3,1,0,0,PRT,TA/TO,0,0,96
City Hotel,0,88,2016,May,19,3,0,3,2,0,0,PRT,TA/TO,0,0,117
City Hotel,0,88,2016,May,19,3,0,3,2,0,0,PRT,TA/TO,0,0,117
City Hotel,0,88,2016,May,19,3,0,3,1,0,0,PRT,TA/TO,0,0,96
City Hotel,0,88,2016,May,19,3,0,3,2,0,0,PRT,TA/TO,0,0,117
City Hotel,0,88,2016,May,19,3,0,3,2,0,0,PRT,TA/TO,0,0,117
City Hotel,0,83,2016,May,19,1,2,3,2,0,0,BEL,Direct,0,0,145.5
City Hotel,0,110,2016,May,19,2,1,3,2,0,0,PRT,TA/TO,0,0,101.58
City Hotel,0,115,2016,May,19,2,1,3,2,0,0,PRT,TA/TO,0,0,90.95
City Hotel,0,10,2016,May,19,5,0,1,2,0,0,PRT,TA/TO,0,0,156
City Hotel,0,115,2016,May,19,2,1,3,2,0,0,FRA,TA/TO,0,0,90.95
City Hotel,0,111,2016,May,19,2,1,3,2,0,0,BRA,TA/TO,0,0,101.58
City Hotel,0,216,2016,May,19,2,1,3,2,0,0,GBR,TA/TO,0,0,69.38
City Hotel,0,5,2016,May,19,2,1,3,2,0,0,BEL,TA/TO,0,0,156
City Hotel,0,105,2016,May,19,2,1,3,2,0,0,PRT,TA/TO,0,0,110.08
City Hotel,0,83,2016,May,19,2,1,3,2,0,0,DEU,TA/TO,0,0,80.75
City Hotel,0,0,2016,May,19,5,0,1,1,0,0,PRT,Corporate,0,0,111.2
City Hotel,0,52,2016,April,18,30,2,4,0,0,0,SWE,Direct,0,0,136.46
City Hotel,0,184,2016,May,19,2,1,3,2,0,0,FRA,Direct,0,0,104.25
City Hotel,0,19,2016,May,19,3,0,3,1,0,0,PRT,TA/TO,0,0,120.12
City Hotel,0,19,2016,May,19,3,0,3,1,0,0,PRT,TA/TO,0,0,120.12
City Hotel,0,164,2016,May,19,2,1,3,2,0,0,NLD,TA/TO,0,0,99.45
City Hotel,0,112,2016,May,19,2,1,3,2,0,0,IRL,TA/TO,0,0,107.95
City Hotel,0,164,2016,May,19,2,1,3,2,0,0,NLD,TA/TO,0,0,99.45
City Hotel,0,164,2016,May,19,2,1,3,2,0,0,NLD,TA/TO,0,0,99.45
City Hotel,0,4,2016,May,19,5,0,1,2,0,0,PRT,TA/TO,0,0,165
City Hotel,0,85,2016,May,19,3,0,3,2,0,0,CHE,TA/TO,0,0,140.4
City Hotel,0,0,2016,May,19,2,1,3,1,0,0,SVN,Corporate,0,0,95
City Hotel,0,2,2016,May,21,19,0,1,1,0,0,SVN,Corporate,1,0,110
City Hotel,0,4,2017,May,21,21,2,0,1,0,0,SVN,Corporate,1,0,150
City Hotel,0,0,2016,May,19,2,1,3,1,0,0,PRT,Corporate,0,0,95
City Hotel,0,0,2017,May,22,30,0,3,1,0,0,PRT,Corporate,1,0,95
City Hotel,0,0,2017,June,23,7,0,1,1,0,0,PRT,Corporate,1,0,144
City Hotel,0,0,2016,May,19,2,1,3,1,0,0,ESP,Corporate,0,0,95
City Hotel,0,24,2016,April,18,28,2,7,2,0,0,DEU,TA/TO,0,0,107
City Hotel,0,98,2016,April,18,30,2,5,2,0,0,PRT,TA/TO,0,0,109.81
City Hotel,0,97,2016,April,18,30,2,5,2,0,0,PRT,TA/TO,0,0,109.81
City Hotel,0,98,2016,April,18,30,2,5,2,0,0,PRT,TA/TO,0,0,109.81
City Hotel,0,97,2016,May,19,2,1,4,2,0,0,DNK,TA/TO,0,0,78.95
City Hotel,0,74,2016,May,19,2,1,4,2,0,0,PRT,TA/TO,0,0,90.95
City Hotel,0,104,2016,May,19,4,0,3,1,0,0,SWE,TA/TO,0,0,110.1
City Hotel,0,104,2016,May,19,4,0,3,1,0,0,SWE,TA/TO,0,0,110.1
City Hotel,0,103,2016,May,19,4,0,3,2,0,0,FRA,TA/TO,0,0,80
City Hotel,0,103,2016,May,19,4,0,3,2,0,0,PRT,TA/TO,0,0,80
City Hotel,0,166,2016,May,19,3,0,4,2,0,0,PRT,Direct,0,0,89.25
City Hotel,0,103,2016,May,19,4,0,3,2,0,0,FRA,TA/TO,0,0,80
City Hotel,0,103,2016,May,19,4,0,3,2,0,0,FRA,TA/TO,0,0,80
City Hotel,0,103,2016,May,19,4,0,3,2,0,0,FRA,TA/TO,0,0,80
City Hotel,0,103,2016,May,19,4,0,3,2,0,0,FRA,TA/TO,0,0,80
City Hotel,0,108,2016,May,19,4,0,3,1,1,0,BEL,TA/TO,0,0,92.4
City Hotel,0,103,2016,May,19,4,0,3,2,0,0,FRA,TA/TO,0,0,80
City Hotel,0,108,2016,May,19,4,0,3,1,1,0,BEL,TA/TO,0,0,92.4
City Hotel,0,154,2016,May,19,3,0,4,2,0,0,PRT,Direct,0,0,89.25
City Hotel,0,103,2016,May,19,4,0,3,2,0,0,FRA,TA/TO,0,0,80
City Hotel,0,103,2016,May,19,4,0,3,2,0,0,FRA,TA/TO,0,0,80
City Hotel,0,157,2016,May,19,3,0,4,2,0,0,ROU,Direct,0,0,89.25
City Hotel,0,166,2016,May,19,3,0,4,2,0,0,PRT,Direct,0,0,85
City Hotel,0,117,2016,May,19,6,0,2,1,0,0,ESP,TA/TO,0,0,114.3
City Hotel,0,103,2016,May,19,4,0,3,2,0,0,FRA,TA/TO,0,0,80
City Hotel,0,103,2016,May,19,4,0,3,2,0,0,FRA,TA/TO,0,0,80
City Hotel,0,128,2016,May,19,4,0,3,2,0,0,AUT,TA/TO,0,0,80.75
City Hotel,0,128,2016,May,19,4,0,3,3,0,0,PRT,TA/TO,0,0,105.4
City Hotel,0,7,2016,May,19,4,0,3,2,0,0,CHE,TA/TO,0,0,156
City Hotel,0,103,2016,May,19,4,0,3,2,0,0,FRA,TA/TO,0,0,80
City Hotel,0,54,2016,May,19,6,0,1,2,2,0,FRA,TA/TO,0,0,198.9
City Hotel,0,104,2016,May,19,4,0,3,1,0,0,SWE,TA/TO,0,0,110.1
City Hotel,0,2,2016,May,19,6,0,1,2,0,0,ESP,TA/TO,0,0,167
City Hotel,0,98,2016,May,19,3,0,4,2,0,0,GBR,TA/TO,0,0,109.65
City Hotel,0,108,2016,May,19,4,0,3,2,0,0,CHE,TA/TO,0,0,75.38
City Hotel,0,98,2016,May,19,3,0,4,2,0,0,DEU,TA/TO,0,0,95
City Hotel,0,103,2016,May,19,4,0,3,2,0,0,FRA,TA/TO,0,0,80
City Hotel,0,98,2016,May,19,3,0,4,2,0,0,DEU,TA/TO,0,0,95
City Hotel,0,103,2016,May,19,4,0,3,2,0,0,FRA,TA/TO,0,0,80
City Hotel,0,103,2016,May,19,4,0,3,2,0,0,FRA,TA/TO,0,0,80
City Hotel,0,166,2016,May,19,3,0,4,2,0,0,PRT,Direct,0,0,89.25
City Hotel,0,0,2016,May,19,3,0,4,2,2,0,FRA,TA/TO,0,0,221
City Hotel,0,0,2016,May,19,6,0,1,2,0,0,DEU,Direct,0,0,80
City Hotel,0,111,2016,May,19,4,0,4,2,2,0,FRA,TA/TO,0,0,122.1
City Hotel,0,1,2016,May,19,5,0,3,2,0,0,FRA,TA/TO,0,0,119
City Hotel,0,117,2016,May,19,5,0,3,2,0,0,AUT,TA/TO,0,0,105.3
City Hotel,0,117,2016,May,19,5,0,3,3,0,0,AUT,TA/TO,0,0,149.3
City Hotel,0,91,2016,May,19,4,0,4,2,1,0,PRT,TA/TO,0,0,127.5
City Hotel,0,112,2016,May,19,4,0,4,2,0,0,ITA,TA/TO,0,0,101.58
City Hotel,0,157,2016,May,19,5,0,3,2,0,0,DEU,TA/TO,0,0,127
City Hotel,0,157,2016,May,19,5,0,3,2,0,0,PRT,TA/TO,0,0,127
City Hotel,0,101,2016,May,19,5,0,3,2,0,0,FRA,TA/TO,0,0,126.9
City Hotel,0,101,2016,May,19,5,0,3,2,0,0,FRA,TA/TO,0,0,126.9
City Hotel,0,18,2016,May,19,6,0,2,2,2,0,CHE,TA/TO,0,0,221
City Hotel,0,37,2016,May,19,7,0,1,2,0,0,BEL,TA/TO,0,0,89.4
City Hotel,0,36,2016,May,19,7,0,1,2,0,0,CHN,TA/TO,0,0,104.49
City Hotel,0,63,2016,May,19,7,0,1,2,2,0,NLD,Direct,0,0,193.5
City Hotel,0,36,2016,May,19,7,0,1,2,0,0,CHN,TA/TO,0,0,104.49
City Hotel,0,32,2016,May,19,7,0,1,2,0,0,PRT,TA/TO,0,0,126.9
City Hotel,0,91,2016,May,19,4,0,4,2,0,0,FRA,TA/TO,0,0,105
City Hotel,0,63,2016,May,19,7,0,1,2,0,0,DEU,TA/TO,0,0,116.1
City Hotel,0,62,2016,May,19,7,0,1,2,0,0,BRA,TA/TO,0,0,159.3
City Hotel,0,116,2016,May,19,4,0,4,2,0,0,FRA,TA/TO,0,0,76
City Hotel,0,7,2016,May,19,5,0,3,1,0,0,DEU,TA/TO,0,0,112
City Hotel,0,215,2016,May,19,4,0,4,1,0,0,AUT,TA/TO,0,0,100.8
City Hotel,0,0,2016,May,19,6,0,2,2,0,0,FRA,Direct,0,0,139
City Hotel,0,7,2016,May,19,5,0,3,1,0,0,DEU,TA/TO,0,0,112
City Hotel,0,7,2016,May,19,5,0,3,2,0,0,DEU,TA/TO,0,0,144
City Hotel,0,7,2016,May,19,5,0,3,1,0,0,DEU,TA/TO,0,0,112
City Hotel,0,7,2016,May,19,5,0,3,1,0,0,DEU,TA/TO,0,0,112
City Hotel,0,190,2016,May,19,5,0,3,2,0,0,CHE,Direct,0,0,95.4
City Hotel,0,190,2016,May,19,5,0,3,2,0,0,CHE,Direct,0,0,95.4
City Hotel,0,7,2016,May,19,5,0,3,2,0,0,DEU,TA/TO,0,0,144
City Hotel,0,190,2016,May,19,5,0,3,2,0,0,CHE,Direct,0,0,95.4
City Hotel,0,190,2016,May,19,5,0,3,2,0,0,CHE,Direct,0,0,95.4
City Hotel,0,190,2016,May,19,5,0,3,2,0,0,CHE,Direct,0,0,95.4
City Hotel,0,1,2016,May,19,6,0,2,2,0,0,USA,TA/TO,0,0,138
City Hotel,0,1,2016,May,19,6,0,2,2,0,0,FRA,TA/TO,0,0,158
City Hotel,0,7,2016,May,19,5,0,3,2,0,0,DEU,TA/TO,0,0,144
City Hotel,0,1,2016,May,19,5,0,3,2,0,0,FRA,TA/TO,0,0,119
City Hotel,0,7,2016,May,19,5,0,3,1,0,0,DEU,TA/TO,0,0,112
City Hotel,0,7,2016,May,19,5,0,3,2,0,0,DEU,TA/TO,0,0,144
City Hotel,0,53,2016,May,19,6,0,2,3,0,0,ITA,TA/TO,0,0,159.3
City Hotel,0,7,2016,May,19,5,0,3,2,0,0,DEU,TA/TO,0,0,144
City Hotel,0,12,2016,May,19,7,0,1,3,0,0,ESP,TA/TO,0,0,177
City Hotel,0,7,2016,May,19,5,0,3,2,0,0,DEU,TA/TO,0,0,144
City Hotel,0,117,2016,May,19,5,0,3,2,2,0,FRA,TA/TO,0,0,177.3
City Hotel,0,40,2016,May,19,7,0,1,2,0,0,FRA,TA/TO,0,0,126.9
City Hotel,0,112,2016,May,19,6,0,2,1,0,0,PRT,Direct,0,0,99
City Hotel,0,112,2016,May,19,6,0,2,1,0,0,PRT,Direct,0,0,90
City Hotel,0,112,2016,May,19,6,0,2,2,0,0,FRA,Direct,0,0,98.69
City Hotel,0,9,2016,May,19,6,0,2,1,0,0,PRT,Direct,0,0,90
City Hotel,0,21,2016,May,19,7,0,1,2,0,0,FRA,Direct,0,0,152
City Hotel,0,77,2016,May,19,7,0,1,2,0,0,ESP,TA/TO,0,0,116.1
City Hotel,0,112,2016,May,19,4,0,4,2,0,0,FRA,TA/TO,0,0,111.78
City Hotel,0,117,2016,May,19,6,0,2,2,0,0,ESP,TA/TO,0,0,108.9
City Hotel,0,117,2016,May,19,6,0,2,2,0,0,ESP,TA/TO,0,0,123.3
City Hotel,0,77,2016,May,19,7,0,1,2,0,0,ESP,TA/TO,0,0,116.1
City Hotel,0,185,2016,May,19,6,0,2,3,0,0,GBR,TA/TO,0,0,116.77
City Hotel,0,7,2016,May,19,5,0,3,2,0,0,DEU,TA/TO,0,0,144
City Hotel,0,185,2016,May,19,6,0,2,2,0,0,GBR,TA/TO,0,0,81.77
City Hotel,0,78,2016,May,19,7,0,1,2,0,0,ESP,TA/TO,0,0,116.1
City Hotel,0,117,2016,May,19,5,0,3,2,0,0,HRV,TA/TO,0,0,105.3
City Hotel,0,117,2016,May,19,5,0,3,2,0,0,HRV,TA/TO,0,0,105.3
City Hotel,0,31,2016,May,19,5,0,3,1,0,0,FRA,TA/TO,0,0,0
City Hotel,0,185,2016,May,19,6,0,2,2,0,0,PRT,TA/TO,0,0,81.77
City Hotel,0,49,2016,May,19,6,0,2,2,0,0,ESP,TA/TO,0,0,124.3
City Hotel,0,185,2016,May,19,6,0,2,2,0,0,GBR,TA/TO,0,0,81.77
City Hotel,0,49,2016,May,19,6,0,2,2,0,0,ESP,TA/TO,0,0,85
City Hotel,0,185,2016,May,19,6,0,2,2,0,0,GBR,TA/TO,0,0,81.77
City Hotel,0,49,2016,May,19,6,0,2,2,0,0,ESP,Direct,0,0,139.5
City Hotel,0,49,2016,May,19,6,0,2,2,0,0,ESP,TA/TO,0,0,85
City Hotel,0,49,2016,May,19,6,0,2,2,0,0,ESP,TA/TO,0,0,85
City Hotel,0,34,2016,May,19,5,0,3,2,0,0,FRA,TA/TO,0,0,81.67
City Hotel,0,185,2016,May,19,6,0,2,2,0,0,GBR,TA/TO,0,0,81.77
City Hotel,0,31,2016,May,19,5,0,3,2,0,0,FRA,TA/TO,0,0,81.67
City Hotel,0,31,2016,May,19,5,0,3,2,0,0,FRA,TA/TO,0,0,81.67
City Hotel,0,215,2016,May,19,4,0,4,1,0,0,PRT,TA/TO,0,0,100.8
City Hotel,0,162,2016,May,19,4,0,4,2,1,0,FRA,TA/TO,0,0,95.25
City Hotel,0,81,2016,May,19,7,0,1,2,0,0,ESP,TA/TO,0,0,116.1
City Hotel,0,77,2016,May,19,7,0,1,2,0,0,ESP,TA/TO,0,0,125.1
City Hotel,0,19,2016,May,19,7,0,1,1,0,0,CYP,TA/TO,0,0,135
City Hotel,0,19,2016,May,19,7,0,1,1,0,0,CYP,TA/TO,0,0,135
City Hotel,0,109,2016,May,19,4,0,4,2,0,0,CHE,TA/TO,0,0,120.28
City Hotel,0,53,2016,May,19,6,0,2,3,0,0,PRT,TA/TO,0,0,159.3
City Hotel,0,13,2016,May,19,6,0,2,2,0,0,TUR,TA/TO,0,0,156
City Hotel,0,7,2016,May,19,5,0,3,1,0,0,DEU,TA/TO,0,0,112
City Hotel,0,105,2016,May,19,5,1,3,2,0,0,FRA,Direct,0,0,107.55
City Hotel,0,112,2016,May,19,7,1,1,2,0,0,DEU,TA/TO,0,0,99.95
City Hotel,0,112,2016,May,19,5,1,3,3,0,0,PRT,TA/TO,0,0,115.52
City Hotel,0,103,2016,May,19,5,1,3,2,0,0,NOR,TA/TO,0,0,95.88
City Hotel,0,103,2016,May,19,5,1,3,1,0,0,NOR,TA/TO,0,0,95.88
City Hotel,0,103,2016,May,19,5,1,3,2,0,0,PRT,TA/TO,0,0,95.88
City Hotel,0,103,2016,May,19,5,1,3,2,0,0,NOR,TA/TO,0,0,95.88
City Hotel,0,2,2016,May,20,8,1,0,2,0,0,DEU,TA/TO,0,0,89
City Hotel,0,115,2016,May,19,4,1,4,2,0,0,DEU,TA/TO,0,0,99.45
City Hotel,0,115,2016,May,19,4,1,4,2,0,0,DEU,TA/TO,0,0,99.45
City Hotel,0,115,2016,May,19,5,1,3,2,0,0,ESP,TA/TO,0,0,98.25
City Hotel,0,110,2016,May,19,5,1,3,2,0,0,AUT,TA/TO,0,0,101.58
City Hotel,0,110,2016,May,19,5,1,3,2,0,0,PRT,TA/TO,0,0,101.58
City Hotel,0,4,2016,May,20,8,1,0,2,0,0,DEU,TA/TO,0,0,89
City Hotel,0,48,2016,May,20,8,1,0,2,0,0,PRT,Direct,0,0,157.5
City Hotel,0,32,2016,May,20,8,1,0,2,0,0,BRA,TA/TO,0,0,116.1
City Hotel,0,95,2016,May,19,6,1,2,2,0,0,USA,TA/TO,0,0,80.75
City Hotel,0,1,2016,May,20,8,1,0,2,0,0,PRT,TA/TO,0,0,56.47
City Hotel,0,1,2016,May,20,8,1,0,2,0,0,USA,TA/TO,0,0,56.47
City Hotel,0,1,2016,May,20,8,1,0,2,0,0,USA,TA/TO,0,0,56.47
City Hotel,0,102,2016,May,19,5,1,3,2,0,0,DEU,TA/TO,0,0,132.6
City Hotel,0,102,2016,May,19,5,1,3,2,0,0,DEU,TA/TO,0,0,132.6
City Hotel,0,72,2016,May,19,7,1,1,2,0,0,FRA,TA/TO,0,0,116.1
City Hotel,0,77,2016,May,20,12,0,1,2,0,0,FRA,TA/TO,0,0,140.4
City Hotel,0,48,2016,May,19,6,1,2,3,0,0,GBR,TA/TO,0,0,159.3
City Hotel,0,95,2016,May,19,6,1,2,2,0,0,DEU,TA/TO,0,0,80.75
City Hotel,0,102,2016,May,19,5,1,3,3,0,0,ESP,TA/TO,0,0,150.45
City Hotel,0,89,2016,May,19,5,1,3,2,0,0,AUT,Direct,0,0,148.75
City Hotel,0,89,2016,May,19,5,1,3,2,0,0,AUT,Direct,0,0,148.75
City Hotel,0,78,2016,May,19,5,1,3,2,0,0,BEL,TA/TO,0,0,80.75
City Hotel,0,10,2016,May,19,6,1,2,2,0,0,FRA,TA/TO,0,0,146
City Hotel,0,228,2016,May,19,6,1,2,2,0,0,GBR,TA/TO,0,0,72.22
City Hotel,0,95,2016,May,19,6,1,2,2,0,0,FRA,TA/TO,0,0,140.4
City Hotel,0,30,2016,May,19,6,1,2,2,0,0,FRA,TA/TO,0,0,198.9
City Hotel,0,107,2016,May,19,5,1,3,2,0,0,DEU,TA/TO,0,0,81.76
City Hotel,0,110,2016,May,19,5,1,3,2,0,0,AUT,TA/TO,0,0,101.58
City Hotel,0,49,2016,May,19,7,1,1,3,0,0,CHN,TA/TO,0,0,159.3
City Hotel,0,98,2016,May,19,4,1,4,2,0,0,GBR,TA/TO,0,0,141.6
City Hotel,0,52,2016,May,19,7,1,1,2,0,0,GBR,Direct,0,0,116.1
City Hotel,0,103,2016,May,19,5,1,3,2,0,0,NOR,TA/TO,0,0,95.88
City Hotel,0,1,2016,May,19,6,1,2,1,0,0,PRT,Corporate,0,0,105
City Hotel,0,30,2016,May,20,8,1,0,2,0,1,GBR,Direct,0,0,170
City Hotel,0,0,2016,May,20,8,1,0,2,0,0,POL,TA/TO,0,0,79
City Hotel,0,48,2016,May,20,8,1,0,2,0,0,PRT,Direct,0,0,93
City Hotel,0,13,2016,May,19,5,1,3,2,0,0,FRA,TA/TO,0,0,148.5
City Hotel,0,13,2016,May,19,5,1,3,3,0,0,ISR,TA/TO,0,0,169.5
City Hotel,0,21,2016,April,18,28,3,8,1,0,0,IRL,Corporate,0,0,95
City Hotel,0,0,2016,May,20,9,1,0,2,0,0,CN,TA/TO,0,0,68.53
City Hotel,0,13,2016,May,20,8,2,0,2,0,0,BRA,TA/TO,0,0,99
City Hotel,0,101,2016,May,19,5,2,3,2,0,0,ITA,TA/TO,0,0,132.6
City Hotel,0,3,2016,May,20,9,1,0,1,0,0,PRT,TA/TO,0,0,77.6
City Hotel,0,0,2016,May,20,11,0,2,1,0,0,PRT,TA/TO,1,0,131
City Hotel,0,3,2016,December,52,19,1,0,1,0,0,PRT,TA/TO,1,0,55.6
City Hotel,0,0,2016,December,52,20,0,1,1,0,0,PRT,TA/TO,1,0,56
City Hotel,0,0,2016,December,52,22,0,1,1,0,0,PRT,TA/TO,1,0,56
City Hotel,0,10,2016,May,19,6,2,2,2,0,0,GBR,TA/TO,0,0,141
City Hotel,0,14,2016,May,20,8,2,0,3,0,0,ISR,TA/TO,0,0,147
City Hotel,0,19,2016,May,20,9,1,0,2,0,0,PRT,Direct,0,0,109
City Hotel,0,49,2016,May,20,9,1,0,1,0,0,PRT,TA/TO,0,0,121.5
City Hotel,0,2,2016,May,20,9,1,0,1,0,0,DEU,TA/TO,0,0,89
City Hotel,0,2,2016,May,20,9,1,0,1,0,0,SRB,TA/TO,0,0,89
City Hotel,0,49,2016,May,20,8,2,0,2,0,0,GBR,TA/TO,0,0,116.1
City Hotel,0,15,2016,May,19,7,2,1,2,0,0,FRA,TA/TO,0,0,93.17
City Hotel,0,16,2016,May,19,6,2,2,2,0,0,ITA,TA/TO,0,0,194.58
City Hotel,0,15,2016,May,21,18,0,1,2,0,0,PRT,TA/TO,0,0,112.8
City Hotel,0,39,2016,May,19,7,2,1,2,0,0,DEU,TA/TO,0,0,126.9
City Hotel,0,6,2016,May,20,8,2,0,1,0,0,GBR,TA/TO,0,0,99
City Hotel,0,190,2016,May,19,6,2,2,2,0,0,DEU,TA/TO,0,0,109.3
City Hotel,0,190,2016,May,19,6,2,2,2,0,0,DEU,TA/TO,0,0,100.3
City Hotel,0,0,2016,May,20,9,1,0,2,0,0,ITA,TA/TO,0,0,89
City Hotel,0,0,2016,May,20,9,1,0,2,0,0,ITA,TA/TO,0,0,89
City Hotel,0,0,2016,May,20,9,1,0,3,0,0,ITA,TA/TO,0,0,149
City Hotel,0,0,2016,May,20,9,1,0,2,0,0,ITA,TA/TO,0,0,89
City Hotel,0,0,2016,May,20,9,1,0,1,0,0,IRL,TA/TO,0,0,97
City Hotel,0,0,2016,May,20,9,1,0,1,0,0,IRL,TA/TO,0,0,106
City Hotel,0,0,2016,May,20,9,1,0,2,0,0,GBR,TA/TO,0,0,79.31
City Hotel,0,2,2016,May,20,9,1,0,2,0,0,PRT,TA/TO,0,0,89
City Hotel,0,0,2016,May,20,9,1,0,2,0,0,NLD,TA/TO,0,0,89
City Hotel,0,0,2016,May,20,9,1,0,2,0,0,ITA,TA/TO,0,0,89
City Hotel,0,12,2016,May,20,8,2,0,1,0,0,GBR,TA/TO,0,0,105
City Hotel,0,0,2016,May,20,9,1,0,2,0,0,PRT,Direct,0,0,85
