student_id,age,gender,academic_level,study_hours,self_study_hours,online_classes_hours,social_media_hours,gaming_hours,sleep_hours,screen_time_hours,exercise_minutes,caffeine_intake_mg,part_time_job,upcoming_deadline,internet_quality,mental_health_score,drug_use,focus_index,burnout_level,productivity_score,exam_score
4503,21.0,Male,Undergraduate,7.94,4.05,1.47,1.32,0.0,6.1,8.32,45.0,,No,1.0,Poor,8.0,1.0,55.81,60.45,71.38,
4504,16.0,Female,Undergraduate ,4.43,0.93,2.21,2.29,0.28,4.4,8.27,30.0,298.0,yes,1.0,Poor,7.0,1.0,21.12,83.31,26.18,3.99
4505,20.0,Other,Undergraduate,4.29,3.94,0.41,4.04,0.0,7.57,8.28,112.0,38.0,No,1.0,Good,8.0,1.0,33.0,56.0,40.24,15.4
4506,18.0,Male,High School ,5.53,2.84,2.93,3.59,1.09,5.01,7.81,13.0,461.0,No,0.0,Average,5.0,,25.86,50.14,36.75,14.56
4507,20.0,Female,Postgraduate ,5.35,2.29,2.36,2.08,2.74,6.91,9.61,102.0,218.0,Yes,1.0,Poor,7.0,,40.44,70.18,44.16,17.08
4508,24.0,Male,Undergraduate,4.11,2.64,2.77,2.2,2.92,6.9,8.14,132.0,269.0,yes,0.0,Average,2.0,,24.79,54.56,18.73,3.25
4509,16.0,Male,Undergraduate,3.69,0.63,1.97,3.23,1.03,7.91,3.9,127.0,436.0,yes,1.0,Average,4.0,,21.81,43.16,28.99,11.53
4510,23.0,Male,High School,3.73,1.12,1.41,3.63,1.64,7.44,7.12,9.0,400.0,yes,1.0,Poor,10.0,,34.86,64.08,40.55,19.29
4511,19.0,Other,Postgraduate,4.47,2.13,1.8,5.34,2.81,7.09,11.13,90.0,199.0,No,0.0,Poor,4.0,,24.89,37.48,26.65,12.12
4512,25.0,Male,Postgraduate,6.61,,0.0,4.15,2.33,,8.83,58.0,340.0,No,1.0,Poor,9.0,,31.56,48.96,57.55,31.03
4513,17.0,Male,High School,7.55,3.08,3.3,5.64,1.52,7.64,4.32,16.0,449.0,No,0.0,Good,10.0,,30.6,26.35,72.04,39.0
4514,,Male,High School,3.7,3.78,0.74,1.68,2.04,8.23,4.61,53.0,241.0,yes,,Poor,4.0,,35.7,41.22,34.56,24.81
4515,19.0,Female,High School,4.16,4.02,1.44,4.11,1.15,7.39,4.26,122.0,20.0,no,0.0,Average,4.0,,33.67,29.07,30.79,22.01
4516,23.0,Female,Undergraduate,4.42,3.42,1.42,3.34,0.32,8.53,6.78,149.0,59.0,yes,1.0,Average,3.0,0.0,33.99,48.55,26.03,19.57
4517,20.0,Male,High School,6.69,3.04,0.83,3.11,0.58,6.86,6.07,48.0,25.0,Yes,0.0,Poor,2.0,,26.83,30.57,43.26,34.22
4518,25.0,Male,Postgraduate,6.08,1.91,3.37,1.15,1.49,7.82,7.63,59.0,488.0,Yes,0.0,Poor,6.0,,38.53,50.3,54.35,23.66
4519,19.0,Male,Postgraduate ,3.63,3.2,0.22,2.64,0.64,8.33,3.36,71.0 min,496.0,Yes,1.0,Good,5.0,,31.38,52.82,28.54,7.85
4520,21.0,Female,Postgraduate,6.23,4.4,0.55,3.15,2.78,7.86,8.5,42.0 min,299.0,yes,1.0,Poor,5.0,,33.1,56.73,48.96,20.81
4521,,,Postgraduate,0.61,,,2.41,1.43,6.65,10.36,76.0 min,,no,1.0,Poor,6.0,0.0,,52.14,12.39,
4522,,Female,,,,,,,5.66,3.84,,,,,Poor,,,,,,
4523,22.0,Female,Postgraduate,7.75,2.61,3.81,0.0,2.0,7.64,5.59,120.0,206.0,No,0.0,Good,1.0,,35.33,15.89,54.45,33.32
4524,,,,,,,,,6.43,,,,,,,,0.0,,,39.52,
4525,18.0,Female,Undergraduate ,6.01,2.98,2.28,5.28,0.76,7.88,5.25,98.0,297.0,no,1.0,Good,6.0,,43.08,38.91,48.46,34.48
4526,,,Postgraduate,,,,2.67,,6.08,9.57,,,,,,,,,,39.28,
4527,21.0,Male,Postgraduate,3.42,3.81,1.18,1.35,3.78,6.57,7.08,2.0,276.0,Yes,0.0,Good,10.0,,38.46,54.43,44.84,22.53
4528,19.0,Male,Undergraduate,6.26,4.33,2.51,1.21,1.81,5.28,4.49,22.0 min,139.0,Yes,1.0,Average,4.0,0.0,30.1,66.95,35.95,4.85
4529,25.0,Male,Undergraduate,4.5,2.23,2.62,1.95,0.0,9.37,11.06,74.0,33.0,yes,1.0,Poor,10.0,,38.89,43.49,59.31,34.78
4530,22.0,Other,Undergraduate ,7.33,1.1,0.94,3.81,3.26,7.67,4.75,124.0,307.0,No,1.0,Poor,6.0,,30.29,52.1,45.52,21.81
4531,20.0,Female,,,,,,1.68,5.99,,,,,,,,,43.58,,,
4532,21.0,Female,High School ,4.97,3.07,0.95,4.52,2.23,8.06,6.71,55.0,321.0,Yes,0.0,Good,2.0,,18.57,38.98,33.42,13.97
4533,20.0,Male,High School ,3.95,3.25,1.32,4.71,1.18,6.03,9.11,135.0,273.0,Yes,1.0,Good,2.0,1.0,16.55,62.76,8.76,1.0
4534,18.0,Male,Postgraduate,4.96,3.89,3.95,2.86,1.44,7.71,5.95,141.0,336.0,yes,0.0,Poor,8.0,,36.99,28.55,67.91,44.69
4535,22.0,Female,Undergraduate ,4.3,2.25,2.72,0.49,1.74,8.7,9.51,116.0,88.0,Yes,1.0,Average,10.0,,50.36,48.16,53.01,30.14
4536,,,,4.72,,,1.6,,,9.3,51.0,,No,,,,,,55.33,,
4537,22.0,Female,Postgraduate,6.94,0.34,0.26,3.01,1.33,5.29,6.28,130.0,207.0,No,0.0,Average,3.0,,29.18,37.44,42.93,26.02
4538,20.0,Male,High School,1.97,3.52,2.47,2.9,1.81,7.33,6.46,91.0,82.0,Yes,0.0,Poor,10.0,,32.47,41.27,40.48,27.75
4539,17.0,Female,High School,5.84,1.59,2.69,4.69,0.81,6.98,3.31,127.0,83.0,Yes,1.0,Poor,9.0,,28.83,41.83,52.76,20.98
4540,19.0,Female,Undergraduate,6.1,1.03,1.65,4.42,2.35,7.33,9.41,58.0,463.0,no,0.0,Average,7.0,,24.65,43.25,48.15,17.98
4541,22.0,Other,High School ,4.57,3.32,1.79,0.87,0.82,6.74,13.56,93.0,315.0,No,1.0,Average,9.0,,46.21,57.87,58.24,28.28
4542,16.0,Female,Postgraduate,5.53,1.37,2.9,2.44,2.44,6.93,5.23,7.0,209.0,No,1.0,Good,3.0,,34.82,50.28,32.04,20.73
4543,16.0,Female,Postgraduate,2.53,1.51,1.1,4.83,1.98,6.74,11.46,0.0 min,166.0,Yes,1.0,Good,9.0,,18.56,66.49,26.52,12.33
4544,25.0,Male,High School,5.96,3.01,2.26,4.66,1.79,5.58,6.17,63.0,381.0,Yes,1.0,Average,3.0,,28.9,69.87,31.99,3.54
4545,23.0,Other,High School ,6.34,2.56,2.85,1.75,1.34,6.74,7.69,80.0,309.0,no,1.0,Average,5.0,,39.48,52.19,49.12,31.07
4546,18.0,Female,High School ,7.51,1.38,2.08,3.85,0.99,7.05,1.74,85.0,157.0,No,1.0,Good,2.0,,26.14,38.23,47.07,11.89
4547,18.0,Other,Undergraduate,3.32,3.32,3.23,3.84,0.44,6.47,10.84,89.0,303.0,No,1.0,Average,5.0,,21.96,66.74,15.39,1.0
4548,16.0,Female,Postgraduate,5.66,2.82,3.02,5.34,1.57,6.46,1.0,96.0 min,32.0,No,1.0,Poor,3.0,1.0,15.64,30.6,36.6,11.17
4549,23.0,Female,Undergraduate,5.22,1.64,1.86,1.82,1.07,8.63,5.15,73.0,314.0,No,0.0,Good,6.0,,37.02,8.8,51.01,39.56
4550,,,,,,,,1.58,8.26,,,,,,,,,,,,
4551,21.0,Female,Postgraduate,4.04,4.32,3.35,1.16,1.31,7.24,7.28,79.0,315.0,Yes,0.0,Good,3.0,,23.25,48.08,22.28,9.46
4552,21.0,Male,Postgraduate,5.28,3.11,0.27,0.52,1.47,,9.82,72.0,296.0,no,0.0,Poor,8.0,,39.37,33.99,55.22,30.94
4553,,,,,,,,1.25,,,,118.0,,,Poor,,,,,,
4554,25.0,Other,High School,3.46,2.95,3.04,3.6,1.1,6.57,4.98,70.0 min,13.0,No,0.0,Good,10.0,,37.29,23.75,55.05,28.89
4555,18.0,,,,,,,,,,,,,,Poor,,,,36.62,,
4556,19.0,Male,High School,2.4,1.95,0.52,2.23,2.53,5.81,8.21,109.0,244.0,Yes,1.0,Good,2.0,1.0,4.61,58.61,4.58,1.0
4557,16.0,Female,Undergraduate,5.35,2.24,1.8,3.05,0.22,7.53,11.08,143.0,362.0,yes,0.0,Average,5.0,,28.72,51.15,42.24,15.6
4558,25.0,Other,High School,7.74,0.88,1.17,4.57,2.77,8.21,9.74,135.0,186.0,yes,0.0,Average,5.0,,26.43,51.76,55.0,21.42
4559,22.0,Male,Undergraduate,5.37,3.66,0.79,6.55,3.51,8.63,4.97,46.0,445.0,Yes,1.0,Average,5.0,,31.28,55.78,29.15,10.34
4560,24.0,Female,Postgraduate,5.88,4.12,2.29,4.88,1.23,6.33,9.79,43.0,39.0,No,1.0,Average,3.0,,22.69,44.93,38.6,8.86
4561,20.0,Male,Postgraduate,5.24,2.1,0.0,3.03,0.37,6.05,8.06,141.0,65.0,Yes,1.0,Good,3.0,,33.99,62.8,23.29,1.0
4562,19.0,Other,Postgraduate,1.98,0.71,2.07,0.8,0.0,5.83,2.96,100.0,17.0,Yes,0.0,Good,9.0,0.0,31.24,38.48,35.54,22.12
4563,21.0,Other,High School,3.83,1.93,2.68,4.07,1.2,9.92,2.69,42.0,356.0,Yes,0.0,Average,6.0,1.0,29.72,16.35,45.31,36.72
4564,22.0,Female,Postgraduate,4.25,4.42,3.36,,1.22,9.18,8.44,60.0 min,454.0,No,1.0,Poor,8.0,,42.22,43.33,50.12,28.49
4565,23.0,Male,Undergraduate,6.24,2.56,3.87,0.0,0.84,7.06,6.05,13.0,180.0,no,0.0,Average,1.0,1.0,31.83,37.47,28.83,11.57
4566,24.0,Female,Postgraduate ,4.67,1.46,1.48,2.69,0.0,5.81,6.19,99.0,396.0,no,1.0,Average,3.0,1.0,22.2,66.27,13.32,1.58
4567,19.0,Other,High School,5.51,0.0,2.05,3.17,1.84,9.1,9.5,143.0,273.0,yes,1.0,Good,7.0,,32.01,40.03,50.2,20.79
4568,16.0,Other,Postgraduate,4.64,4.25,1.15,5.18,4.18,6.98,9.0,93.0,409.0,Yes,0.0,Average,6.0,1.0,22.35,51.75,31.49,12.14
4569,25.0,Female,Postgraduate,4.05,1.23,2.71,5.04,0.76,6.04,8.63,2.0,332.0,Yes,0.0,Poor,10.0,0.0,36.0,50.74,47.03,22.38
4570,16.0,Male,High School,3.39,1.62,1.02,5.11,2.81,10.0,6.91,65.0,174.0,Yes,1.0,Good,5.0,,23.88,38.02,24.11,13.8
4571,25.0,Female,High School,1.29,2.41,1.31,2.31,1.78,6.76,5.11,113.0,470.0,No,0.0,Good,2.0,1.0,17.9,32.85,17.23,11.5
4572,22.0,Male,High School ,2.38,2.24,1.55,3.93,0.61,7.93,6.44,146.0,417.0,No,1.0,Poor,9.0,0.0,30.68,48.46,32.4,15.17
4573,21.0,Other,Postgraduate ,8.0,4.28,2.65,0.44,1.38,8.44,6.56,96.0,47.0,No,1.0,Good,6.0,,57.82,31.61,75.27,53.86
4574,23.0,Other,Postgraduate,7.65,3.7,1.19,3.75,1.42,7.11,4.79,103.0,125.0,No,1.0,Good,3.0,,37.48,40.75,44.88,19.58
4575,20.0,Female,Undergraduate,3.54,1.07,3.92,3.85,2.35,7.87,11.05,16.0,65.0,yes,1.0,Average,8.0,,26.27,55.39,33.89,13.33
4576,23.0,,,,2.0,1.57,,,,,,,No,,,,,,,,
4577,24.0,Female,Undergraduate,5.77,4.24,2.43,3.11,0.97,5.93,3.56,87.0,250.0,No,1.0,Poor,10.0,,43.44,46.04,58.6,37.29
4578,24.0,Male,Undergraduate,4.1,3.4,2.4,3.95,1.16,7.5,4.82,120.0 min,420.0,No,0.0,Average,4.0,,28.02,34.97,33.94,22.22
4579,18.0,Male,Undergraduate,5.47,1.53,1.87,2.54,2.94,8.21,5.7,5.0,311.0,yes,1.0,Good,6.0,,21.58,56.04,40.83,15.68
4580,,,,5.36,,,,,,,,,,,,6.0,,,,,
4581,23.0,Female,Undergraduate,4.1,3.88,1.47,2.78,3.67,8.97,5.27,118.0 min,19.0,No,0.0,Average,9.0,1.0,29.42,7.07,59.58,34.67
4582,,Other,Postgraduate,6.14,2.86,,2.1,0.44,7.86,,74.0,320.0,No,0.0,Average,8.0,,48.91,35.4,55.84,35.04
4583,16.0,Male,Postgraduate,4.22,0.93,2.17,4.02,1.98,6.4,5.72,56.0,13.0,Yes,1.0,Average,7.0,,26.1,49.12,42.17,20.91
4584,20.0,Male,High School,6.21,3.5,3.62,2.58,,8.75,4.88,19.0,270.0,no,,Poor,5.0,,,35.39,50.84,
4585,,,,,0.0,,3.81,,7.42,,,,No,,,,,,,,
4586,16.0,Female,High School ,6.74,3.52,2.96,0.3,0.82,6.57,7.9,88.0,381.0,Yes,1.0,Average,10.0,,60.57,59.18,67.99,44.41
4587,,,,,,,,,7.96,,,,,,,,1.0,,,,13.16
4588,,,,1.95,,2.04,4.15,3.08,,8.05,,,,,,,1.0,6.6,,,6.31
4589,22.0,Other,Undergraduate ,0.26,0.73,2.54,1.72,2.49,5.36,2.54,59.0 min,449.0,No,0.0,Average,7.0,1.0,18.85,31.11,21.29,10.58
4590,19.0,Female,Postgraduate,3.38,3.46,1.54,3.73,1.04,5.62,4.18,131.0,155.0,No,0.0,Poor,2.0,,17.48,30.01,19.41,
4591,16.0,Female,Undergraduate,3.95,0.95,3.12,3.23,0.61,6.92,4.6,134.0,99.0,No,0.0,Poor,2.0,1.0,17.42,16.97,29.75,5.37
4592,17.0,,,,,,,,5.23,,76.0,469.0,no,,,,,,,,
4593,21.0,Male,Undergraduate ,7.37,1.08,1.86,2.97,2.43,6.56,7.47,24.0,9.0,No,1.0,Poor,7.0,,38.53,49.96,75.74,35.47
4594,,Male,,,1.71,,,,,6.02,,,,,,,,,,,6.16
4595,21.0,Male,Undergraduate,3.76,0.83,3.18,3.89,1.02,8.51,9.46,144.0 min,290.0,no,1.0,Poor,6.0,,33.35,42.84,32.76,22.55
4596,24.0,Female,Postgraduate,2.47,3.03,1.96,5.27,1.63,6.43,7.5,98.0,242.0,Yes,1.0,Poor,9.0,,26.04,63.24,30.62,14.95
4597,18.0,,High School,5.76,3.41,3.12,4.92,0.0,7.02,4.3,114.0,468.0,Yes,0.0,Poor,2.0,,,34.69,44.52,29.14
4598,20.0,Male,High School,4.54,2.12,2.22,3.47,2.49,5.42,6.29,30.0,344.0,no,1.0,Average,3.0,,20.07,51.43,24.97,8.37
4599,17.0,Male,High School,2.29,3.01,2.85,5.49,3.26,6.36,1.0,21.0,305.0,Yes,1.0,Poor,2.0,,9.48,58.01,6.39,1.0
4600,21.0,Male,High School,6.49,2.26,0.92,1.75,0.94,7.28,8.06,93.0,87.0,No,0.0,Average,4.0,,39.61,34.59,40.75,24.77
4601,16.0,Male,High School ,4.04,,1.39,1.75,3.45,7.96,6.65,80.0,198.0,,1.0,Poor,6.0,,32.21,48.55,37.31,16.29
4602,19.0,Female,High School,3.93,4.38,1.69,2.66,0.18,6.21,11.51,144.0,483.0,No,0.0,Average,9.0,,32.87,54.84,35.2,18.56
4603,,,,,,,,,,,,,,,,,,,,,12.83
4604,16.0,Female,Postgraduate,3.68,0.45,1.2,3.56,1.39,6.47,9.38,144.0,265.0,Yes,1.0,Good,6.0,1.0,28.22,63.07,28.35,9.58
4605,19.0,Male,Postgraduate ,4.35,3.48,1.85,7.7,1.73,5.17,10.46,40.0,24.0,yes,0.0,Poor,8.0,0.0,20.06,59.51,24.86,12.91
4606,19.0,Male,Undergraduate,4.64,4.14,1.14,5.51,1.4,8.03,9.16,4.0,203.0,Yes,,Good,6.0,0.0,29.29,38.07,38.23,22.09
4607,18.0,Female,Undergraduate,5.2,0.53,1.41,3.08,0.38,6.43,5.7,36.0,50.0,No,1.0,Good,2.0,,21.6,38.88,28.12,7.54
4608,20.0,Female,Postgraduate ,4.0,0.78,1.57,1.9,0.58,10.0,7.09,3.0,497.0,No,1.0,Average,5.0,,32.11,38.37,37.82,12.32
4609,19.0,Male,Postgraduate,6.56,4.99,3.01,2.35,0.41,5.42,9.05,125.0,456.0,No,0.0,Average,7.0,,38.58,54.57,52.89,27.51
4610,23.0,Female,High School,2.85,0.53,1.38,2.42,0.0,6.44,8.37,51.0,184.0,yes,1.0,Poor,1.0,,14.99,61.95,11.37,1.0
4611,21.0,Female,Postgraduate,5.28,1.72,1.43,4.74,2.78,7.75,5.29,21.0 min,452.0,No,0.0,Average,5.0,,14.65,36.42,32.9,12.89
4612,18.0,Female,Undergraduate,0.0,3.07,2.81,1.33,1.97,9.95,7.0,144.0,297.0,no,1.0,Good,3.0,1.0,20.54,24.1,6.46,7.06
4613,21.0,Other,Undergraduate,3.41,2.54,0.4,4.79,2.23,6.29,7.46,49.0,358.0,Yes,1.0,Good,6.0,,10.6,65.98,20.49,1.0
4614,23.0,Male,High School,2.59,3.17,2.3,3.0,1.65,9.51,7.61,51.0,194.0,No,1.0,Average,7.0,,35.57,35.96,39.8,11.85
4615,24.0,Male,High School,3.58,2.68,1.39,2.66,1.27,8.14,7.88,53.0 min,12.0,No,1.0,Good,8.0,,40.36,38.68,47.27,15.72
4616,18.0,Male,Postgraduate,2.42,2.57,1.95,3.22,1.12,8.62,6.26,42.0 min,304.0,yes,0.0,Average,5.0,,29.12,37.88,30.55,12.53
4617,24.0,Female,Undergraduate,5.06,2.28,2.36,0.01,1.53,6.99,3.52,82.0 min,397.0,Yes,1.0,Good,10.0,,53.1,56.24,52.75,27.31
4618,21.0,Female,High School,2.54,0.0,0.43,4.11,3.99,5.4,11.64,119.0 min,283.0,no,1.0,Average,8.0,,14.85,61.47,23.58,1.0
4619,24.0,Female,Undergraduate,4.72,2.09,1.26,3.25,2.91,7.02,10.49,23.0,229.0,No,1.0,Poor,6.0,1.0,25.87,55.13,37.92,12.79
4620,25.0,Male,Undergraduate,3.57,1.73,1.39,2.44,2.37,7.27,8.71,66.0,11.0,yes,0.0,Good,3.0,,23.68,39.69,19.92,8.01
4621,25.0,Female,Postgraduate ,3.94,2.9,2.48,5.98,0.0,5.27,4.93,38.0,389.0,Yes,0.0,Poor,7.0,,29.88,65.35,40.15,20.4
4622,21.0,Female,Undergraduate,8.16,0.98,1.76,2.02,3.12,7.72,7.47,46.0,344.0,No,0.0,Poor,9.0,0.0,48.28,30.86,77.97,48.61
4623,17.0,Male,High School ,6.6,3.7,0.0,1.56,0.15,7.19,8.81,32.0 min,318.0,Yes,1.0,Average,7.0,0.0,43.58,75.73,46.21,15.42
4624,20.0,Female,Postgraduate,8.85,1.37,0.52,4.82,1.74,4.53,4.97,21.0,479.0,Yes,0.0,Poor,8.0,,35.24,64.58,67.79,37.09
4625,17.0,Female,Postgraduate,6.96,0.0,2.37,2.79,0.64,8.63,8.34,8.0,438.0,No,1.0,Good,2.0,,36.63,38.36,42.54,22.95
4626,24.0,Female,High School,5.97,3.28,2.36,4.11,1.26,7.33,4.16,61.0,315.0,No,1.0,Average,8.0,1.0,36.18,25.29,65.66,42.04
4627,24.0,Male,High School,0.01,1.69,2.2,4.19,0.6,6.46,5.08,100.0,386.0,Yes,0.0,Average,6.0,1.0,22.82,45.79,8.59,9.04
4628,24.0,Male,Postgraduate,2.04,3.17,2.75,2.18,3.55,6.26,7.92,104.0 min,318.0,No,1.0,Average,4.0,,17.88,46.85,5.07,1.1
4629,25.0,Male,Postgraduate ,6.72,3.78,0.92,4.72,2.11,7.3,6.71,16.0,234.0,Yes,1.0,Average,7.0,1.0,33.76,54.88,50.59,20.17
4630,20.0,Male,Postgraduate ,5.64,3.04,1.94,2.17,0.4,8.59,7.85,39.0,266.0,Yes,0.0,Average,2.0,,31.53,38.46,43.43,22.0
4631,,,Undergraduate ,,,4.3,,,,,,,,,Average,,,,,,15.53
4632,25.0,Female,High School,3.32,1.61,2.55,2.65,2.09,6.1,5.34,116.0,418.0,Yes,0.0,Good,10.0,1.0,37.28,52.07,40.7,22.9
4633,,,Undergraduate,,,,,,,,,128.0,,,,,,,,,2.13
4634,17.0,Female,Undergraduate,3.91,1.29,2.1,2.41,0.0,6.95,7.86,28.0,495.0,No,1.0,Poor,2.0,,23.55,64.44,10.48,5.64
4635,22.0,Female,Undergraduate ,5.34,2.87,1.6,1.93,1.5,7.78,9.8,133.0,52.0,Yes,1.0,Good,10.0,,41.4,58.95,54.97,34.46
4636,19.0,Other,Undergraduate,3.74,0.93,1.32,3.36,1.69,6.8,9.2,65.0,33.0,Yes,0.0,Average,4.0,,17.56,41.13,17.61,5.61
4637,19.0,Male,Postgraduate,4.59,2.43,0.14,4.9,3.76,7.06,3.45,71.0,427.0,No,1.0,Good,1.0,,7.48,47.51,9.74,10.03
4638,20.0,Female,Undergraduate,1.2,2.78,1.83,2.86,1.48,6.83,4.67,19.0,147.0,Yes,0.0,Average,7.0,,25.74,39.68,22.24,5.86
4639,17.0,Female,High School,4.06,0.0,1.02,4.74,1.76,9.44,2.45,37.0,272.0,Yes,0.0,Poor,5.0,,8.0,32.96,19.6,6.2
4640,23.0,Female,Undergraduate,0.0,1.4,0.17,3.64,0.0,6.49,4.68,32.0,210.0,Yes,1.0,Good,10.0,1.0,26.09,62.11,20.62,13.91
4641,25.0,Female,High School,,,,,,,,11.0,,,,Good,,0.0,,56.73,,
4642,23.0,Male,Postgraduate,5.54,1.67,2.8,3.55,0.01,6.23,8.52,125.0,318.0,no,0.0,Average,10.0,,38.68,38.75,59.22,40.88
4643,19.0,Female,High School ,4.78,2.35,2.28,6.29,1.38,6.61,10.1,118.0,328.0,yes,1.0,Average,2.0,0.0,14.15,58.11,19.43,1.23
4644,,Female,Postgraduate,,,1.77,4.4,0.0,8.98,7.65,125.0,499.0,Yes,0.0,Poor,10.0,,,35.17,42.28,25.24
4645,21.0,Female,Undergraduate ,4.25,2.29,2.13,4.25,3.01,6.36,9.31,30.0,177.0,No,0.0,Good,5.0,,19.7,35.24,36.88,21.37
4646,21.0,Male,Undergraduate ,4.7,3.07,2.54,3.97,1.49,8.73,6.5,57.0,174.0,No,0.0,Poor,4.0,,21.22,18.83,35.01,21.57
4647,,,,5.11,,,,,,,,,,,,,,,,,
4648,19.0,Male,Postgraduate,3.99,2.46,2.37,2.76,0.74,7.06,8.7,54.0,164.0,no,1.0,Good,4.0,,25.11,45.53,27.39,10.99
4649,17.0,,Undergraduate,5.62,2.31,2.26,2.69,2.2,9.8,13.42,40.0,440.0,yes,,Average,10.0,,39.54,51.03,66.62,32.61
4650,16.0,Male,Undergraduate,5.02,3.14,0.11,7.74,2.65,7.1,8.4,43.0 min,20.0,Yes,0.0,Poor,6.0,,26.22,51.25,35.04,12.25
4651,20.0,Female,Undergraduate,7.82,3.06,1.54,3.83,1.57,6.74,5.46,56.0,78.0,Yes,1.0,Poor,3.0,,30.36,66.1,38.78,13.41
4652,24.0,Female,Undergraduate ,4.44,3.75,1.18,1.52,,8.1,4.8,97.0,413.0,,1.0,Good,4.0,1.0,31.74,,34.76,17.47
4653,24.0,Male,Undergraduate,2.37,2.65,2.37,0.06,0.82,8.33,4.98,13.0,310.0,,1.0,Poor,9.0,,48.41,36.37,49.47,33.76
4654,20.0,Female,Postgraduate,6.52,2.4,1.36,2.46,1.63,4.62,8.13,126.0,220.0,yes,0.0,Poor,9.0,,45.61,65.03,60.42,28.94
4655,19.0,Female,Undergraduate,2.75,2.37,1.91,,0.0,6.07,6.45,133.0,,No,1.0,Good,3.0,1.0,17.02,53.41,11.03,1.0
4656,17.0,Female,Postgraduate ,3.68,3.68,1.47,3.12,0.0,6.89,12.23,30.0,218.0,No,1.0,Average,8.0,,41.59,,38.6,
4657,16.0,Other,High School,2.75,3.28,0.88,4.4,1.83,5.33,6.99,26.0,57.0,Yes,1.0,Poor,9.0,0.0,28.82,62.11,29.88,5.21
4658,22.0,Female,Postgraduate,2.47,2.91,1.96,7.97,1.8,5.62,8.18,30.0,141.0,No,1.0,Average,9.0,1.0,28.9,65.98,37.23,11.3
4659,24.0,Female,Postgraduate,5.98,,,2.71,0.0,,8.56,134.0,480.0,No,0.0,Good,5.0,,27.78,,44.87,28.6
4660,20.0,Male,High School,2.79,1.91,1.31,1.37,2.99,4.72,6.54,47.0,266.0,Yes,1.0,Poor,2.0,,13.27,71.15,4.35,1.0
4661,23.0,Female,Undergraduate,7.24,2.83,2.14,0.43,1.97,7.16,7.72,135.0,422.0,No,1.0,Good,10.0,,50.22,42.15,69.73,45.38
4662,17.0,Female,Undergraduate,2.94,4.29,3.87,0.18,3.58,6.79,5.03,109.0,426.0,No,1.0,Poor,2.0,1.0,25.26,53.53,25.73,8.28
4663,16.0,Female,Postgraduate,8.73,1.59,2.54,2.32,4.37,5.21,4.22,30.0,416.0,Yes,0.0,Good,5.0,,35.88,53.54,58.75,29.71
4664,21.0,Male,Postgraduate,6.24,2.22,2.38,2.88,2.56,6.39,9.4,85.0,422.0,Yes,0.0,Average,2.0,,28.63,58.48,27.85,5.32
4665,19.0,Male,High School,2.7,2.78,3.9,3.04,0.7,6.81,8.8,30.0 min,25.0,yes,1.0,Good,4.0,,28.61,61.93,13.89,12.06
4666,19.0,Female,Postgraduate,1.93,2.26,3.23,2.16,1.15,6.2,1.9,146.0,314.0,No,0.0,Average,10.0,,30.57,23.07,41.62,26.87
4667,18.0,Other,Postgraduate,3.05,2.44,3.09,5.15,0.33,5.67,7.02,14.0,367.0,no,0.0,Average,9.0,,23.53,47.16,36.1,23.33
4668,25.0,Male,Postgraduate,3.93,2.07,0.65,3.3,0.26,8.11,5.35,9.0,464.0,Yes,1.0,Good,6.0,,32.98,58.93,34.36,11.36
4669,22.0,Male,Postgraduate,6.06,0.47,2.91,2.16,3.1,6.48,9.97,28.0,14.0,yes,0.0,Poor,9.0,,36.06,46.56,50.79,22.52
4670,21.0,Male,Postgraduate,7.57,1.96,1.11,2.33,1.06,8.38,10.23,0.0,130.0,no,0.0,Poor,10.0,,47.87,34.02,75.12,41.84
4671,21.0,Female,Undergraduate,4.29,2.61,2.59,2.92,0.82,7.87,,90.0,32.0,Yes,0.0,Average,9.0,,42.1,34.64,50.71,28.62
4672,22.0,Female,Postgraduate,4.16,1.55,1.57,5.66,1.56,7.21,2.59,142.0,59.0,No,0.0,Good,3.0,1.0,14.71,25.42,36.8,14.89
4673,16.0,Male,Postgraduate,5.88,2.5,3.16,0.6,0.0,5.79,9.1,8.0,311.0,Yes,1.0,Average,10.0,1.0,52.47,82.38,52.8,24.79
4674,,Female,Postgraduate,6.81,3.24,3.15,2.78,2.03,7.24,6.9,146.0,450.0,no,0.0,Poor,5.0,1.0,29.43,19.12,53.97,32.27
4675,20.0,Female,Undergraduate,5.57,2.77,1.52,6.02,1.48,7.08,2.61,100.0,122.0,No,1.0,Poor,7.0,1.0,,,51.65,35.31
4676,24.0,Male,,5.46,3.99,0.36,5.54,1.98,7.23,5.79,17.0,190.0,No,0.0,Poor,,,32.41,33.27,51.04,29.32
4677,,,,,,,,,7.05,,,,,,,,,,,,9.3
4678,20.0,Male,High School ,4.25,2.84,3.16,3.22,1.98,5.52,8.82,132.0 min,215.0,no,0.0,Good,8.0,,30.36,50.76,32.6,17.09
4679,16.0,Male,,4.43,3.81,1.15,3.45,,6.74,2.66,67.0,320.0,Yes,1.0,Poor,6.0,,30.22,52.93,44.94,28.88
4680,21.0,Male,Postgraduate,4.94,1.59,2.24,1.68,0.0,8.0,7.97,20.0,459.0,Yes,1.0,Poor,8.0,1.0,43.38,65.48,41.65,23.62
